,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
582,The Kid LAROI,NOT SOBER (feat. Polo G & Stunna Gambino),1JXBNvlDEl2epKSJ9EOgKX,79,0.671,0.639,2,-6.852,0,0.134,0.0928,0.0,0.0941,0.385,119.82,216000,5
583,Markus Schulz,Temporary Highs (Year in Review 2021),5ntfPRsZcDiiCg2QjPwQQx,17,0.48,0.722,11,-11.771,0,0.064,0.00282,0.013,0.478,0.13,123.943,170280,4
584,Joyner Lucas,Your Heart,2DTpP3caqX3QdJIEoS83mD,77,0.861,0.637,6,-7.701,0,0.133,0.392,0.0,0.0929,0.754,87.006,198621,4
585,Heavy-K,As'buyeli,3fpoN7kl6ZtOqqbk0enwpq,35,0.785,0.697,1,-8.561,0,0.0469,0.0605,0.00344,0.0742,0.452,121.043,426818,4
586,Billie Eilish,I Didn't Change My Number,7bcy34fBT2ap1L4bfPsl9q,80,0.849,0.48,9,-5.835,1,0.226,0.612,0.269,0.295,0.677,142.021,158463,4
587,Super8 & Tab,September,1yjpbjkC9ZBw2DjnOrk7Pl,26,0.512,0.821,1,-5.067,0,0.0376,0.00923,3.68e-06,0.35,0.127,129.881,188308,4
588,Rod Wave,Tombstone,3zc8VZEpM1onYV4FWGdFvm,74,0.55,0.637,8,-5.212,1,0.163,0.597,0.0,0.129,0.535,84.448,160078,4
589,KAROL G,EL MAKINON,2FSGUA0gFgGeQdprjtGM2M,85,0.635,0.706,5,-3.224,0,0.125,0.256,0.0,0.108,0.443,88.863,209160,4
590,Yung Bleu,Beautiful Lies,3BjwSq6phb60SOdTZw5pZY,76,0.481,0.362,3,-10.766,0,0.209,0.237,0.0,0.114,0.639,83.605,212879,4
591,gardenstate,The Best Part - gardenstate Outer Space Mix (Mixed),0TDTWoX50Prntix7wJkhdU,20,0.488,0.858,6,-7.919,1,0.0361,0.000381,0.261,0.143,0.0996,124.996,414720,4
592,cheRomani+,agenda,3nDjCWmn3FHTI9q8y2twLS,75,0.547,0.453,3,-8.779,1,0.0358,0.189,0.0329,0.119,0.412,73.016,99127,4
593,Dave Neven,Above the Clouds (Year in Review 2021),76S0I8u3FPv8Erj82AElIn,17,0.585,0.721,7,-11.186,0,0.0362,0.0171,0.708,0.148,0.123,126.453,182074,4
594,Travis Scott,MAFIA,08F16baYbciTva9P4BvpiI,79,0.855,0.492,0,-7.578,0,0.0483,0.0775,6.71e-06,0.111,0.385,109.975,240000,4
595,Chase Matthew,County Line,1V8LJmUEAleAHmBUaD0ZFI,74,0.536,0.772,3,-6.027,0,0.0339,0.206,0.0,0.163,0.423,134.019,208209,4
596,Armin van Buuren,Hold On - Club Mix,4ZMJeE5JZ8YQq4tvbJXE16,26,0.557,0.874,7,-2.982,0,0.0887,0.0137,0.000632,0.412,0.091,127.878,189492,4
597,Dímelo Flow,Se Le Ve,5W1qmxHrMlQGGAiFA3ZQqP,90,0.562,0.755,7,-4.367,0,0.112,0.0967,2.25e-05,0.143,0.609,83.997,277693,4
598,AVIRA,Ocean,6zCNF737fNyv73y6jryaZD,25,0.552,0.847,7,-8.5,1,0.0328,0.00456,0.00603,0.189,0.136,124.993,256985,4
599,Eslabon Armado,Cuando Tú Me Miras,5kItv0UayV5g4Xs9FMshDR,77,0.618,0.644,8,-10.663,1,0.0296,0.451,0.000105,0.352,0.861,98.721,155125,3
600,Armin van Buuren,Sirius,4kFn3PM4VDRUx3MQlonyzl,26,0.406,0.991,7,-4.221,1,0.0505,0.00422,0.84,0.12,0.219,122.528,226976,4
601,Roddy Ricch,late at night,1fxYz1s15pyZLsJT0Hdh1m,78,0.643,0.403,1,-11.254,0,0.41,0.343,0.0,0.138,0.111,98.54,174682,4
602,Jordin Post,Azure - Mixed,4NPoDB9hpJBwwuYAdjBNN1,20,0.594,0.729,1,-6.798,0,0.0329,0.0335,0.934,0.285,0.312,122.45,282515,4
603,Billie Eilish,NDA,38GBNKZUhfBkk3oNlWzRYd,82,0.765,0.373,8,-9.921,1,0.0713,0.341,0.525,0.112,0.554,85.016,195777,4
604,Tempo Giusto,Escape To A Better Future (ASOT 1047),6TXynm578XG95QplMFxtDs,24,0.684,0.825,8,-7.494,0,0.0499,0.00373,0.85,0.286,0.544,127.998,181050,4
605,$uicideboy$,Ugliest,2Q9nA56DKKJhj4cHMbHlAS,76,0.752,0.55,5,-7.166,0,0.362,0.172,0.0148,0.14,0.405,174.073,178131,4
606,Adam Scott,Crank (ASOT 1047),0EB1tZHZSVD14jrAZ1n8fA,24,0.551,0.952,11,-7.987,0,0.0546,0.00012,0.847,0.424,0.0398,130.002,156010,4
607,Quinn XCII,Stay Next To Me (with Chelsea Cutler),7kTlHVCARylJAqm40yVoWE,76,0.581,0.584,2,-4.928,1,0.284,0.0805,0.0,0.366,0.756,179.954,206046,4
608,Cosmic Gate,Blame,3elC2fXcZ2cIGlFmHorLK6,25,0.696,0.752,10,-8.751,0,0.0552,0.161,0.635,0.525,0.173,124.023,219194,4
609,Danielle Bradbery,Stop Draggin' Your Boots,0ODaBMQ3tbTefbmbMWTwdT,75,0.463,0.76,2,-5.958,1,0.11,0.0379,0.0,0.115,0.65,123.899,164347,4
610,Young Parisians,Rediscover (Year in Review 2021),5R8cIBw5ws1LRF0rnvHOVO,17,0.583,0.798,2,-10.388,1,0.0403,0.00626,0.062,0.147,0.0721,125.128,184158,4
611,Ashley Cooke,Never Til Now,2t6lQWC69f2ybmd6VTO2vU,75,0.57,0.395,10,-7.435,1,0.0325,0.719,0.0,0.144,0.13,153.77,173534,4
612,Pavel Khvaleev,Rider (Year in Review 2021),3vxRrw7FKJtOCznzTT1uz4,17,0.678,0.688,1,-14.279,1,0.0392,0.242,0.907,0.106,0.138,124.123,170175,4
613,Shawn Mendes,Summer of Love (Shawn Mendes & Tainy),0z8hI3OPS8ADPWtoCjjLl6,86,0.776,0.808,11,-4.501,1,0.117,0.0297,0.000127,0.103,0.494,123.988,184104,4
614,Klaus Doldinger,Tatort - 2021 Remastered,7mxj72bkFOtNlPKaBwRrB4,16,0.533,0.794,0,-9.614,1,0.0325,0.00031,0.878,0.353,0.778,123.989,199400,4
615,Jason Derulo,Acapulco,3eJH2nAjvNXdmPfBkALiPZ,89,0.774,0.792,10,-4.021,1,0.0523,0.051,0.0,0.155,0.507,122.062,139672,4
616,Super8 & Tab,Muddy Waters (FYHYM2021),1HyMe3Ij9Vb99hx7qDtJHd,16,0.417,0.951,5,-4.883,0,0.22,5.36e-05,0.993,0.414,0.178,128.187,60000,4
617,Conan Gray,Astronomy,0KmgJyW4GDgonqsoyx0CZ3,80,0.471,0.335,4,-8.767,0,0.0273,0.593,2.11e-05,0.297,0.111,145.252,243907,3
618,Big Maus,2021 Is the Year for Me,6AgBsgErradzeCCTkfi64E,7,0.641,0.333,0,-14.375,1,0.258,0.226,0.0413,0.114,0.209,84.84,78766,4
619,Billie Eilish,Billie Bossa Nova,2KnuaZYoGzDoHiBTNYOTXG,80,0.895,0.389,7,-11.036,0,0.11,0.222,0.0346,0.105,0.549,110.023,196731,4
620,Protoculture,Deep Forest (Year in Review 2021),3o0jMKRI33pRVBBAIKF2Cs,16,0.465,0.64,2,-12.116,0,0.0323,0.000367,0.713,0.334,0.154,125.705,183507,4
621,Mitchell Tenpenny,Truth About You,4Qum1kECNQrpREev5fvAQ4,75,0.492,0.708,10,-4.639,1,0.0334,0.0975,0.0,0.12,0.697,161.989,203037,4
622,Dept,Next Year - Instrumental,1A9US8nzvPIQriLskbuKUU,20,0.76,0.323,4,-9.811,0,0.0328,0.388,0.86,0.0865,0.261,83.991,173577,4
623,Polo G,Partin Ways,5Y3ID1NKAg8qydyVCrM7ji,76,0.744,0.439,1,-11.891,0,0.0632,0.424,0.0,0.104,0.39,124.008,170323,4
624,Kryder,Piece Of Art (FYHYM2021),24VOHaZRB827dxe26bCP9q,15,0.533,0.929,8,-5.719,1,0.0442,0.000129,0.281,0.242,0.503,128.042,59973,4
625,DaBaby,ROOF,1zwvbkUqTozLnmIECvBfgs,76,0.892,0.577,2,-4.299,1,0.341,0.0121,0.0,0.243,0.64,145.935,94521,4
626,Above & Beyond,Air For Life - Dosem Remix (Mixed),12cofTM8VdvUW4rAe4smwB,20,0.61,0.877,8,-5.834,0,0.0434,0.00451,0.406,0.292,0.306,123.97,278961,4
627,Ed Sheeran,Overpass Graffiti,4btFHqumCO31GksfuBLLv3,87,0.52,0.849,9,-3.794,0,0.186,0.00253,0.0,0.119,0.774,175.908,236907,4
628,Sleep Repeat,Sleepy Sounds for Rest,4SuUNK1CJRZSpyXlK2PSbM,17,0.251,0.0947,5,-23.832,1,0.0353,0.586,0.926,0.154,0.0311,89.909,71000,4
629,Lil Tjay,Not In The Mood (feat. Fivio Foreign & Kay Flock),25GyyK9CyZRiDCsPY51fIT,78,0.545,0.82,8,-4.489,1,0.275,0.0951,0.0,0.29,0.357,141.908,150476,4
630,PROFF,Your Light - Mixed,606BoqQGGq8dhffLL7B1Gw,20,0.665,0.864,10,-6.301,0,0.036,0.00641,0.506,0.33,0.0393,122.027,392807,4
631,John Mayer,New Light,4T6FWA703h6H7zk1FoSARw,80,0.826,0.694,7,-7.862,1,0.0315,0.316,0.0285,0.074,0.852,123.932,217427,4
632,Rod Wave,Richer,0mehSdTadpXbHAWTrnrIXO,74,0.726,0.411,1,-12.929,1,0.0671,0.438,0.0,0.087,0.734,137.905,190459,3
633,Above & Beyond,Screwdriver - Mixed,4xkVcyoFb4Vf24FE4qIaBZ,19,0.551,0.911,3,-7.444,0,0.0356,0.00175,0.863,0.12,0.406,127.966,255000,4
634,MAX,Butterflies,7eQHxigpuDJjCG50JyzU8v,80,0.7,0.613,11,-4.041,1,0.0408,0.385,0.0,0.0887,0.42,88.084,191250,4
635,Cooltime Kids,Old MacDonald,6W5nwi6jl7rnpZRgZ0ax1X,11,0.617,0.431,7,-9.191,1,0.179,0.173,0.0,0.0989,0.89,207.766,89667,4
636,Maluma,Sobrio,4HzqWEdAbzcVFDv0pvxV4w,89,0.762,0.77,5,-2.758,1,0.223,0.138,0.0,0.15,0.631,177.998,201181,4
637,Andrew Rayel,Blue Roses,0VAPxxKVou3kr8l4qEhOr6,24,0.445,0.788,2,-7.817,1,0.0482,0.00273,0.000603,0.119,0.0955,137.958,218194,4
638,WILLOW,t r a n s p a r e n t s o u l feat. Travis Barker,1QL7nSDZCwZMnbisV4KOXt,77,0.39,0.83,11,-5.201,0,0.0563,0.0021,0.0,0.156,0.191,90.021,168030,4
639,Heavy-K,Kahle,0yaoFu6YpD5Nt4bDEl9joz,27,0.691,0.708,2,-6.781,1,0.0342,7.03e-05,0.0024,0.0123,0.323,121.011,400000,4
640,Parker McCollum,To Be Loved By You,5Ykc3Wr4L4wef5QDdaaxM7,74,0.473,0.802,10,-4.497,1,0.037,0.00036,0.0,0.304,0.453,145.983,198324,4
641,Improvisation,Today's suicide 20210725,0VnC5ckTJj5SWMZRlESgFV,15,0.575,0.109,0,-26.26,1,0.126,0.969,0.944,0.126,0.231,62.237,61409,3
642,Rauw Alejandro,Cúrame,1FlL8ycld6uVDDyhV7P5FA,88,0.765,0.625,9,-3.599,0,0.0548,0.584,0.00111,0.112,0.262,102.101,164706,4
643,Armin van Buuren,Hold On (FYHYM2021) - Club Mix,1ndtBCaxxUNPTUbimsNoFl,15,0.404,0.913,7,-5.913,0,0.0451,0.000332,0.954,0.788,0.123,128.024,30027,4
644,Lyn Lapid,In My Mind,2W779g2UrRZtVdf3FcEOO1,79,0.668,0.392,2,-12.178,0,0.0585,0.789,0.00275,0.345,0.323,135.936,162794,3
645,Tinlicker,Watching Over You (Year in Review 2021),3uWYrLC1R7H4s1vMOs90jE,17,0.482,0.789,7,-12.831,0,0.0501,0.00996,0.946,0.324,0.0885,124.117,216776,4
646,Taylor Swift,All Too Well (Taylor's Version),3nsfB1vus2qaloUdcBZvDu,80,0.44,0.528,0,-7.809,1,0.0317,0.0171,0.00203,0.234,0.132,185.972,329160,4
647,Andy Duguid,Be (RES006),7KUl3Q0Qi9uwWVmULGpLay,20,0.652,0.641,9,-10.467,0,0.0821,0.0107,0.647,0.245,0.13,123.026,251100,4
648,Clairo,Amoeba,0HAqq2GcQKyi3s87GuN7jU,77,0.739,0.491,6,-11.515,1,0.027,0.791,0.0366,0.1,0.707,111.008,228922,4
649,BUMKEY,HAPPY BRANDNEW YEAR,4NpiSRjMXXR5jOl043yt1t,17,0.514,0.671,2,-4.217,1,0.0875,0.0617,0.0,0.163,0.501,84.486,210400,4
650,Russ,Seduce (Feat. Capella Grey & Tamae),5irzewJoHob42Nq3P9kOYh,78,0.825,0.366,1,-6.973,0,0.0614,0.624,1.87e-06,0.0575,0.75,94.032,117447,4
651,Kanallia,Magnolia (ASOT 1047),17oZUSeDoYkFEcm14LG7El,24,0.525,0.878,11,-8.436,0,0.0458,7.59e-05,0.743,0.132,0.246,129.166,192290,4
652,CKay,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,4gvrJnKCKIPiacNsWVQwEU,90,0.579,0.596,8,-4.823,1,0.0561,0.436,0.0938,0.0549,0.443,119.9,188369,3
653,Purple Haze,Bergen (ASOT 1047) - Hard Edit,2R2elWLqjJa2m2Z8VZ3zgd,23,0.568,0.807,1,-8.573,1,0.139,0.00016,0.000141,0.659,0.187,129.136,219380,4
654,Dayglow,Close To You,0brBOx8ejPXvBYnQkWquYK,77,0.875,0.649,6,-5.754,1,0.0433,0.429,0.00237,0.0704,0.833,140.031,194693,4
655,Project 86,This Time of Year,6ofgV2a74qMSmoQohewUU6,10,0.488,0.876,0,-4.348,0,0.0646,0.00128,0.374,0.0933,0.285,107.566,165573,3
656,NLE Choppa,Final Warning,3LVcKphzONOdQ2EATazlZq,75,0.847,0.912,11,-3.129,1,0.257,0.0781,0.0,0.142,0.88,81.486,156895,4
657,7 Skies,ZAO (FYHYM2021),1vAopr2hbTtZSaS8o37o8H,15,0.398,0.992,9,-5.46,1,0.0479,9.8e-06,0.804,0.287,0.0384,130.05,59103,4
658,Elvis Costello,Running Out Of Angels - Demo Version,7Iqww8yqJnrvkNdyvKoHg9,13,0.503,0.414,0,-12.067,1,0.0757,0.226,0.0,0.108,0.902,155.526,123933,4
659,Andrew Garfield,30/90,55MIRLbZzpYSmMlRt9ZDWM,79,0.466,0.789,0,-5.956,1,0.0663,0.0146,0.0,0.0637,0.36,175.772,262505,4
660,Orjan Nilsen,Between The Rays (FYHYM2021) - Tom Staar Remix,4Pw0Z3vLtbIqKfRduBJtPR,16,0.517,0.969,7,-5.891,1,0.241,9.37e-06,0.497,0.396,0.244,128.013,91793,4
661,Taylor Swift,The Very First Night (Taylor's Version) (From The Vault),6pYNq0ZwpPVazKzsqpf0G8,78,0.678,0.733,7,-5.025,1,0.0281,0.00115,0.0,0.104,0.581,121.009,200280,4
662,ALPHA 9,The Purpose Is You - Mixed,29Z8milxs8N4XpeBG40Z7n,19,0.33,0.776,3,-4.867,0,0.0404,0.00753,0.088,0.505,0.0757,126.414,296903,4
663,Yeat,Ya Ya,5oATfmosbG2mlHI34TgujK,75,0.656,0.693,5,-8.095,0,0.181,0.0206,0.0,0.104,0.326,75.998,138815,4
664,Ilan Bluestone,Stranger To Your Love - Mixed,2xP13JavL2nH3POy4xgHKI,19,0.631,0.931,1,-6.38,0,0.0493,0.00289,0.543,0.224,0.0931,124.069,231525,4
665,Old Dominion,No Hard Feelings,3YaycOQk7PoQpl7YdvmWdX,74,0.636,0.866,4,-5.796,1,0.0553,0.243,5.42e-06,0.371,0.963,85.004,191360,4
666,Tom Staar,Glow,6tcnDDu6fDfjptFUnECaZJ,26,0.622,0.937,10,-6.263,0,0.0488,0.00731,0.00872,0.145,0.026,125.999,237952,4
667,Nate Smith,I Don't Wanna Go To Heaven,55lJN2gIzJM9SCfwzxAEjf,75,0.455,0.451,0,-7.544,1,0.0452,0.749,0.0,0.0776,0.27,104.662,201294,4
668,Christina Novelli,My Guiding Light,0BWk7s87sqwDiPpam73mVL,24,0.493,0.887,5,-4.361,0,0.041,0.0117,0.0985,0.115,0.0942,137.959,225217,4
669,Moneybagg Yo,Scorpio,0BFGDkrXAneskCJdudSCro,74,0.736,0.532,1,-7.151,1,0.265,0.0292,8.86e-06,0.0806,0.273,84.983,165773,4
670,Elvis Costello,This Year's Girl - Alternate Version,17VeziHbA7TuvzyxLx7RpB,10,0.285,0.884,2,-6.891,1,0.0532,0.0741,1.2e-05,0.122,0.846,175.997,128013,4
671,FL Dusa,Dear God (feat. Kevin Gates),1oPdIqXhjswpTnA5PPQs0K,73,0.673,0.748,7,-6.1,1,0.365,0.255,0.0,0.236,0.716,139.667,181714,4
672,Leo Reyes,The Return (FYHYM2021),5fkOY3OWPXU6Or2cNnRpvG,15,0.58,0.984,7,-5.135,0,0.162,2.24e-06,0.962,0.36,0.28,130.037,59076,4
673,Camila Cabello,Don't Go Yet,1058fW9H3fZA6QjYCdOBad,87,0.666,0.796,10,-6.967,0,0.103,0.0492,0.0,0.0442,0.61,110.108,164842,4
674,Giuseppe Ottaviani,The Wind in Your Face (Year in Review 2021),1r3CFSWK0RXzK6dtWmD2ZN,18,0.615,0.713,7,-11.588,1,0.0555,0.00414,0.962,0.225,0.0706,123.965,185807,4
675,Mark Knight,Nothing Matters (Year in Review 2021) - Township Rebellion Remix,0JJmWrkswXN5eYFtSRGse2,17,0.59,0.886,4,-10.572,0,0.0433,8.6e-05,0.214,0.155,0.302,124.654,123269,4
676,IVE,ELEVEN,7n2FZQsaLb7ZRfRPfEeIvr,87,0.828,0.731,9,-3.033,1,0.111,0.0617,0.0,0.048,0.587,119.978,178453,4
677,Badshah,Jugnu,0R3eS8D2N2N4HH5fJ2mp87,25,0.72,0.786,10,-5.214,0,0.0413,0.026,0.0,0.0819,0.361,124.97,230400,4
678,Mad Tsai,killer queen,0qo1JukfClmpHnUOJxpFXi,78,0.69,0.732,3,-5.352,0,0.0497,0.0604,0.00114,0.168,0.636,107.977,178889,4
679,Dezza,I Wanna Know (RES006),04wL7XWBgktHwlw2pb1Kwf,19,0.688,0.66,0,-8.301,1,0.0344,0.049,0.153,0.0998,0.12,124.02,185812,4
680,Lil Nas X,SCOOP (feat. Doja Cat),6bpq1jGkVz66Q3LYeoXdjZ,79,0.841,0.527,6,-8.116,1,0.149,0.0427,1.54e-06,0.12,0.582,163.975,174164,4
681,Going Deeper,Weight Of The World (RES006),66p8HpBxVRBXb4hGC59Hz7,20,0.63,0.919,9,-7.263,0,0.0499,0.00604,0.112,0.381,0.101,121.967,188879,4
682,Smiley,Over The Top (feat. Drake),3yaYgjEFkRw3PVjW9mV1TO,77,0.833,0.498,10,-5.196,0,0.117,0.0493,0.0,0.119,0.259,139.928,153406,4
683,Billy Gillies,Nostalgia (ASOT 1047),0mVwgHYJYG96POtxd3bz63,24,0.387,0.991,2,-8.777,0,0.0824,0.000249,0.962,0.3,0.252,137.014,224240,4
684,Doja Cat,I Don't Do Drugs (feat. Ariana Grande),0FFsgUoFibYISzMxuGS61W,79,0.683,0.615,5,-5.737,1,0.0966,0.222,8.25e-06,0.154,0.45,77.014,188893,4
685,Yello,Night Train - Re-Edited 2021,1PnJPZpUCBZx1x2Lw6JVm8,25,0.655,0.954,6,-11.014,0,0.0419,0.0578,0.727,0.0699,0.486,131.622,229747,4
686,V,Christmas Tree,186NCtNk1tUYS7c2DxgJ7O,87,0.437,0.384,5,-8.384,1,0.042,0.699,2.33e-05,0.121,0.181,139.009,209947,4
687,Hell In the Club,In Your Eyes 2021,2ETn0joIWiMzdnIaq3cH1G,15,0.495,0.746,7,-7.359,0,0.0293,0.00426,4.45e-05,0.108,0.333,129.029,298573,4
688,Adele,I Drink Wine,6v0UJD4a2FtleHeSYVX02A,83,0.437,0.565,10,-5.596,1,0.0466,0.697,0.0,0.119,0.306,115.389,376169,4
689,Rod Wave,Street Runner,5iMRhOHzze2CujxHiJ6cRL,73,0.599,0.61,5,-8.633,0,0.24,0.213,0.000414,0.151,0.434,159.933,252021,4
690,Cosmic Gate,Vertigo (Year in Review 2021),0kzAwQ7naMkg6o0lXTMzYr,17,0.736,0.791,1,-13.702,1,0.0581,0.00155,0.898,0.106,0.0347,127.542,165931,4
691,The Weeknd,Take My Breath,6OGogr19zPTM4BALXuMQpF,83,0.748,0.74,8,-6.01,1,0.0484,0.0107,2.18e-05,0.101,0.518,121.004,220196,4
692,Sian Evans,Hide U - Tinlicker Remix,6Y1voWHZakXvKOpXTdVKlm,23,0.498,0.868,0,-6.863,0,0.0327,0.00149,0.113,0.139,0.126,123.979,221048,4
693,Madison Beer,Reckless,5ajjAnNRh8bxFvaVHzpPjh,84,0.386,0.426,3,-6.642,1,0.0363,0.807,0.0,0.14,0.261,180.104,203385,3
694,Scorz,Poison - Club Mix,5QWEvTKhBfouZdKZtcQnE6,22,0.501,0.893,5,-6.583,0,0.108,0.00736,0.000867,0.185,0.0694,123.987,201290,4
695,Taylor Swift,You Belong With Me (Taylor’s Version),1qrpoAMXodY6895hGKoUpA,81,0.632,0.773,6,-4.856,1,0.0346,0.0623,0.0,0.0885,0.474,130.033,231124,4
696,DT8 Project,Crystallize (Year in Review 2021),0sG77XcYl22i1TEW50dRCq,16,0.591,0.643,0,-12.377,1,0.0311,0.000198,0.883,0.29,0.217,128.0,180011,3
697,J Balvin,Una Nota,7iqOIHHEmu6Vhw25GgQ2eA,85,0.662,0.788,3,-4.55,0,0.205,0.0191,0.0,0.0559,0.711,179.876,170760,4
698,BT,Walk into the Water - Craig Connelly Remix,1pnbRJZy6qx0qpRbj51tgF,24,0.244,0.973,10,-4.754,0,0.0995,0.00278,0.0297,0.331,0.213,137.867,256332,4
699,DJ Snake,U Are My High,3S7A85bAWOd6ltk6r2ANOI,80,0.503,0.783,0,-4.761,0,0.0385,0.0221,0.00223,0.14,0.213,125.122,180480,4
700,York,Golden Hour,2vZ0tfGJYCdjWhvmlCUj0h,21,0.513,0.621,0,-4.426,1,0.0341,0.0038,0.0,0.31,0.16,126.027,175774,4
701,Dua Lipa,We're Good,1diS6nkxMQc3wwC4G1j0bh,83,0.722,0.588,6,-5.932,1,0.0544,0.0319,0.0,0.183,0.59,134.01,165507,4
702,Coast 2 Coast,Home - Maarten de Jong Remix,61KFSKPhYUILHkI5UDVafT,24,0.442,0.937,0,-5.467,0,0.0522,0.00296,0.276,0.385,0.0489,135.912,183557,4
703,Roddy Ricch,thailand,0qHPxjC83zQYcxe39xSShx,76,0.875,0.478,7,-10.562,1,0.218,0.00717,0.0,0.147,0.409,128.99,200959,4
704,Tinlicker,Children,4BdZyQpNHXlvK4co5qV3So,26,0.638,0.907,5,-9.357,0,0.0424,0.0208,0.855,0.107,0.0362,124.007,245927,4
705,Grupo Firme,En Tu Perra Vida,0ldT3gl7aGNzrJyd4b1CA4,83,0.546,0.438,5,-4.748,1,0.0669,0.353,0.0,0.261,0.568,112.136,238677,3
706,Jaytech,Road To Nowhere - Mixed,2lWbQIGeGbcSIO9WN8c6yb,18,0.592,0.856,8,-7.007,0,0.0342,8.03e-05,0.851,0.135,0.364,126.626,318204,4
707,Dan + Shay,Glad You Exist,472vIK1ldetTxRxG3ovaiY,77,0.748,0.551,11,-6.12,1,0.0349,0.235,0.0,0.119,0.66,103.953,144533,4
708,Above & Beyond,Black Room Boy (ASOT 1047) [Progressive Pick] - Kasablanca Remix,4iXwkATtJ7lYdDcgE6Kjlf,23,0.494,0.907,3,-8.168,0,0.045,6.02e-05,0.537,0.353,0.103,127.986,225090,4
709,Bruno Mars,Smokin Out The Window,3xVZYkcuWalGudeKl861wb,79,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,197443,4
710,Alesso,Leave A Little Love (FYHYM2021) - Club Mix,22Ah7lxpMHqrEUBYziF7Xk,15,0.445,0.969,5,-5.862,1,0.0485,0.000747,0.679,0.668,0.107,127.99,60000,4
711,42 Dugg,Maybach (feat. Future),2Qt8qG9SWPdtRiaWcPNJRm,73,0.735,0.446,5,-10.232,1,0.109,0.0071,1.93e-05,0.173,0.121,150.915,199093,4
712,Aly & Fila,Sunrise (FYHYM2021),0s68i1NcCyWmdidxph4doK,14,0.52,0.887,5,-6.56,1,0.0659,0.00253,0.0382,0.288,0.196,130.114,79511,3
713,Sonder,Nobody But You,6VFKuuqSbA1GpMEosUgTwQ,78,0.637,0.299,7,-11.314,1,0.0366,0.742,0.0,0.359,0.364,83.872,213214,4
714,Rub!k,Dream (FYHYM2021),71gAARpAUxukNjr4qffbmG,16,0.362,0.976,11,-5.63,0,0.0476,6.02e-05,0.898,0.754,0.0725,131.979,74565,4
715,Ben Reilly,Maytag (Tax Free),0jdcdrTpIzIZGBqBvkgEaC,77,0.465,0.67,1,-6.57,1,0.297,0.0181,0.0,0.519,0.553,83.772,165550,4
716,Purple Haze,Manoeuvres (FYHYM2021),4lFUlTTpqo1QjwIKL1FuuE,14,0.496,0.935,0,-5.404,1,0.195,4.68e-05,0.968,0.111,0.332,127.955,60000,4
717,Luude,Down Under (feat. Colin Hay),7AVyve7cFYTd51ha5i9kE2,83,0.308,0.861,11,-4.112,0,0.172,0.012,0.00103,0.277,0.0386,171.966,158774,4
718,Ilan Bluestone,Tonight (FYHYM2021),0y9UYbBamgqlr8y5cqUjbD,15,0.47,0.794,4,-6.142,0,0.0502,0.000106,0.0,0.782,0.291,130.131,59049,4
719,Los Del Limit,Siendo Sincero,6HgiRuV6ITWQBGsJ1HDjz1,75,0.505,0.335,3,-10.027,0,0.0359,0.693,1.4e-05,0.117,0.645,165.431,174000,3
720,Ferry Corsten,Bloodstream (FYHYM2021),3PKtIgJFwQB4jjIFWjdhba,15,0.441,0.965,9,-6.306,0,0.0479,0.00507,0.566,0.169,0.229,127.983,75000,4
721,Madds Buckley,The Red Means I Love You,5pLbM4PU1wZyMvoQyEAorp,76,0.282,0.302,2,-11.513,1,0.0344,0.0944,2.07e-06,0.0726,0.19,78.881,233979,4
722,Omnia,Arcanum (FYHYM2021),7F9aDyXyIqntDtuAAjhZcV,15,0.465,0.964,5,-5.917,0,0.0689,1.29e-05,0.708,0.399,0.136,128.002,75000,4
723,Lloyd,All I Need,1bpdLkA2MDdMAx043uDIQM,80,0.721,0.499,10,-9.975,0,0.0338,0.00274,0.0,0.0914,0.289,126.036,238285,4
724,Corti Organ,Ace (FYHYM2021),3cz9lsFQSfj1mJBn9NRHP4,15,0.537,0.733,2,-6.145,1,0.182,1.48e-05,0.0126,0.621,0.274,132.049,58152,4
725,Drake,N 2 Deep,34D6FJysnQioVingDKufuf,76,0.507,0.429,2,-7.726,1,0.326,0.0518,0.0,0.109,0.0744,91.0,273578,3
726,Chicane,"Hello, Goodbye (Year in Review 2021)",1NcC9TRkkIzbCp7lUIwX66,16,0.439,0.671,0,-13.37,1,0.041,0.000693,0.784,0.26,0.235,127.674,120225,4
727,Billie Eilish,Lost Cause,4191RXFPa7Ge9XkA4cWlna,79,0.526,0.334,10,-8.491,0,0.251,0.702,0.00782,0.0586,0.522,74.966,212496,4
728,Genix,The Underground (Year in Review 2021),5GzkI505xIksForr1MXs26,15,0.605,0.923,5,-12.718,0,0.0402,0.00254,0.279,0.219,0.192,128.093,224851,4
729,Thomas Rhett,What’s Your Country Song,4oR2cCQGs0Yt0Mgr2diV6V,74,0.359,0.706,5,-6.151,1,0.0309,0.000602,0.0,0.285,0.479,174.079,171333,4
730,Al Stewart,"Year Of The Cat - [Live, WKDX, Chicago, 27 October 1978] [2021 Remaster]",1YcfNar0Pp5Ua77r1Pfl1E,12,0.501,0.559,4,-14.719,0,0.0452,0.376,0.213,0.865,0.417,122.287,607947,4
