,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
587,Borrelli & Vitale,Cooperazione - Radio Vrs.,7GVUDJS2MXLiDKcCtjdFmm,0,0.81,0.476,10,-15.158,0,0.177,8.68e-05,0.918,0.0647,0.371,113.562,66500,4
588,Kx5,Escape (feat. Hayla),10oKSzRcwbZsog2uq2gb4b,77,0.66,0.799,9,-6.934,0,0.0719,0.179,0.000364,0.701,0.148,126.08,240445,4
589,Workout Music ,Say So (Workout Mix),1rMvv5piWQkaEId9wTefvf,6,0.832,0.796,6,-4.933,0,0.0621,0.0134,0.00145,0.0481,0.98,128.023,278227,4
590,TAEYEON,INVU,7rXcCpIAoOUCydkVDMcoPV,83,0.599,0.816,11,-3.412,0,0.0556,0.0911,2.17e-06,0.0961,0.399,106.962,204973,4
591,Workout Music ,Something Just Like This (Workout Mix),16hx1l5MC6XqLfkQ2EwIWy,6,0.586,0.841,11,-8.791,0,0.0528,0.000178,0.082,0.146,0.798,132.03,267307,4
592,Machine Gun Kelly,born with horns,6HC6V5flWY29ON64Y7XNMS,70,0.569,0.919,11,-5.378,1,0.135,0.00089,9.44e-05,0.0524,0.256,95.073,147944,4
593,Workout Music ,Dancing With a Stranger (Workout Mix),6eqfkQeITCgZ0jkCti0BGh,6,0.658,0.901,8,-2.854,1,0.0525,0.00334,0.556,0.0376,0.96,126.014,276160,4
594,Workout Music ,Wake Me Up (Throwback Mix),4O4mizcB5FWdU9LsbWIVSO,5,0.692,0.775,11,-4.825,0,0.154,0.000523,0.046,0.0591,0.922,129.994,260000,4
595,Yeat,Outsidë (feat. Young Thug),6OSjW5fVkuBeBdJ7mAzDyE,73,0.744,0.445,11,-6.899,1,0.0679,0.00251,0.000661,0.117,0.374,74.946,230533,4
596,Del Giudice & Galetto,Erotic - Radio Vrs.,35wYajbBXk01LP17U12mck,0,0.864,0.343,11,-15.281,1,0.194,0.000976,0.91,0.111,0.969,127.795,66000,4
597,Bruno Mars,The Other Side,38GiIzbjCxq2RlgD7Abj38,0,0.56,0.807,5,-3.886,0,0.0304,0.117,4.19e-06,0.148,0.544,140.08,227760,4
598,Daisy Dazzer,Tamika - Pitch -4,5T14grTeXM05kqkb86FpF2,0,0.789,0.747,1,-10.677,1,0.194,0.114,0.715,0.0805,0.349,99.976,60000,4
599,Bruno Mars,Grenade - Passion Pit Remix,3MP0pETXsFb7V56XCG3OFA,0,0.704,0.701,5,-4.314,1,0.0286,0.00391,0.0,0.058,0.584,108.992,370812,4
600,Workout Music ,You Say (Workout Mix),1fn1ORLUxJtPCt8Rlh5qI2,5,0.656,0.728,5,-5.837,1,0.0457,0.0176,0.0056,0.0786,0.699,147.973,259453,4
601,Workout Music ,Lighter (Workout Mix),5rvYnRDWWQLD8Q9AQSk6u7,5,0.782,0.423,1,-6.374,1,0.0873,0.00118,0.000446,0.0846,0.605,128.06,247499,4
602,Bruno Mars,Just the Way You Are,1Xisremr8qpQYdq3fQ8YgN,1,0.635,0.843,5,-5.413,1,0.0432,0.0151,0.0,0.0876,0.434,109.014,220733,4
603,Davide Pixel,Tyson,5yA2Z097CKdqnUABPdGDzu,0,0.328,0.0888,3,-16.422,1,0.0363,0.99,0.821,0.108,0.104,96.083,60000,4
604,Bruno Mars,Treasure,4vy9rUTCQJQPrD1UI2QMab,1,0.874,0.692,5,-5.28,0,0.043,0.0412,7.4e-05,0.324,0.938,116.02,178560,4
605,Workout Music ,Roar (Throwback Mix),7g53mr0baL5AykL2bqGHXe,5,0.79,0.931,10,-4.354,1,0.0772,0.00234,0.1,0.275,0.629,127.978,286973,4
606,Bruno Mars,Catch a Grenade - The Hooligans Remix,0opkvaVGKUi8bqanA8WchD,0,0.803,0.825,2,-2.394,0,0.0452,0.0496,0.0,0.0681,0.96,119.982,210607,4
607,Workout Music ,Roses (Workout Mix),5tROTgR07Duilsv3YfgRUa,6,0.777,0.689,10,-10.289,0,0.0399,0.000421,0.55,0.0585,0.679,131.987,245908,4
608,DaBaby,Neighborhood Superstar,0BN8fpOPq04txIG8VmxKOg,73,0.821,0.714,2,-5.977,1,0.374,0.109,0.0,0.298,0.665,81.393,235583,4
609,Ja+,Distorted Rhythm - Edit,4valNzC0CKWVlTlHbXsbLD,0,0.775,0.737,10,-11.832,0,0.065,0.0027,0.768,0.0991,0.578,99.989,61048,4
610,Machine Gun Kelly,drug dealer (feat. Lil Wayne),4Gm1VAxKdLS9aL7bkbZZyr,69,0.633,0.717,10,-3.875,1,0.0493,0.00602,0.0,0.151,0.602,142.951,172283,4
611,Workout Music ,Numb (Workout Mix),6X0S7D0mwGZ4r45MJjwx3q,5,0.568,0.398,0,-15.043,0,0.041,0.611,0.818,0.113,0.152,129.973,270735,4
612,Machine Gun Kelly,god save me,5TEib5VIhLhDVj3pmoeK7W,70,0.536,0.809,4,-5.47,1,0.0898,0.0297,0.0,0.292,0.604,168.003,180469,4
613,Ceo & Tola,Racist - Radio Vrs.,3d92Tib90rUFR7l67fRpP4,0,0.781,0.707,4,-10.491,1,0.0539,0.000647,0.962,0.0956,0.951,140.681,64000,4
614,Tove Lo,"How Long - From""Euphoria"" An HBO Original Series",05eZlxyjbkHMPCnunUasCS,80,0.668,0.687,7,-7.129,0,0.058,0.0157,0.000822,0.149,0.468,97.025,199314,4
615,Floccari & Manuzzi,Cancun - Radio Vrs.,1jH2sy8wiOikgDoLGiGaGs,0,0.891,0.897,1,-10.318,1,0.0408,0.469,0.882,0.0799,0.852,120.851,73796,4
616,ROSALÍA,SAOKO,2J3oaXTqKjGGHCOQLeBnBA,84,0.827,0.768,0,-5.702,1,0.265,0.79,2.45e-05,0.497,0.734,99.988,137533,4
617,Donadi & Laboudallon,Vybe - Radio Vrs.,091KonhbkGigDmkS07QWst,0,0.781,0.694,10,-12.005,0,0.0392,0.0133,0.795,0.0961,0.661,117.406,66000,4
618,Workout Music ,Truth Hurts (Workout Mix),2ZbDVp6va8bWlwbFP3U929,5,0.826,0.776,0,-4.178,1,0.0544,0.000697,5.9e-05,0.0414,0.808,128.006,257853,4
619,Clarisse Marie,Loop Boogie - a2,6D2qB9n89Jrm0fajDRXGiW,0,0.772,0.38,0,-14.134,1,0.0675,0.263,0.795,0.128,0.192,100.014,52800,4
620,Ozuna,Deprimida,41yHlQmNvtjRpoexYcSyJp,83,0.811,0.728,1,-4.424,0,0.0619,0.0609,0.000658,0.137,0.725,88.001,217627,4
621,Cadamuro & Orifiammi,Fattorino - Radio Vrs.,3GuVxotS2J1ixOTuGtKX6D,0,0.916,0.302,9,-15.565,1,0.115,0.172,0.00177,0.0955,0.597,104.494,70000,4
622,Workout Music ,Sexy and I Know It (Throwback Mix),3MnNz9kpW7JmnJKMR9KX8s,4,0.745,0.945,7,-5.611,1,0.234,0.178,7.61e-06,0.0992,0.319,135.013,264587,4
623,Coldplay,Up&Up - Freedo Remix,7BWBmuxgdzD5LecCR82EEO,0,0.806,0.657,7,-5.947,1,0.0688,0.103,0.00283,0.126,0.289,97.986,210295,4
624,Workout Music ,I Like It (Workout Mix),7nlCmwgWhjtMznGt4Iq1lz,5,0.713,0.858,5,-4.462,0,0.352,0.0259,1.61e-05,0.0248,0.787,150.051,268778,4
625,Coldplay,Adventure of a Lifetime - Matoma Remix,1taNIrLebnUgHLY1L85qNV,0,0.651,0.771,9,-6.541,0,0.0313,0.00381,1.71e-05,0.238,0.456,112.015,250714,4
626,Workout Music ,Pumped Up Kicks (Throwback Mix),4g3yIbgiUaeyT8z7V366re,5,0.571,0.864,0,-4.162,0,0.0516,0.00387,0.0,0.114,0.828,144.962,258894,4
627,Coldplay,Higher Power,36XdOIQ1Zs52srBZ2gnUig,1,0.507,0.828,10,-6.023,1,0.0449,0.00711,2.44e-05,0.261,0.489,178.032,211295,4
628,Workout Music ,Your Eyes Tell (Workout Mix),4xBuGrL6MRMJncm74ebjLr,4,0.715,0.536,0,-10.394,1,0.118,0.102,0.0,0.0539,0.818,126.104,257321,4
629,Workout Music ,Head & Heart (Workout Mix),0sovoTxdFr0ZSKNJozuQuy,6,0.724,0.656,8,-8.91,1,0.0588,0.0123,0.0508,0.0412,0.932,133.986,246199,4
630,Callipo & Plasmati,Seto - Radio Vrs.,0zjnH9Zd0xaEmneefefFp6,0,0.79,0.188,1,-19.99,1,0.288,0.000292,0.912,0.0936,0.47,127.758,66000,4
631,Coldplay,In My Place,2DwMCoWcSbb7lENYGW6RGE,1,0.424,0.588,9,-5.455,1,0.0278,0.0553,4.95e-06,0.298,0.193,144.636,226680,4
632,Workout Music ,Circles (Workout Mix),0vXhAhvDco8AJY6ijuLow3,6,0.676,0.643,0,-6.18,1,0.0899,0.000214,0.0099,0.0651,0.831,127.973,255000,4
633,Coldplay,Lovers In Japan,4rw2bDL3ygvZ8Obc8V120u,0,0.202,0.733,7,-7.599,1,0.0446,0.0427,0.696,0.243,0.0728,118.217,411013,4
634,Workout Music ,Raising Hell (Workout Mix),78uDZrhEpSLwzSEQGg9U6V,4,0.749,0.936,4,-3.871,1,0.0954,0.0681,0.0382,0.06,0.759,127.991,270000,4
635,Workout Music ,I Love Me (Workout Mix),7EYxiL19XeSHqqgQaIR757,5,0.643,0.89,11,-2.838,1,0.0416,5.94e-05,0.00535,0.0377,0.884,128.02,274955,4
636,Coldplay,Orphans - Muzi Remix,2VqTcMVQZKA0p94k0JY1JX,2,0.82,0.827,9,-6.672,1,0.0614,0.077,0.105,0.103,0.62,112.964,221160,4
637,Gianluca Strobo,Sestriere - Pitch -4,6pCQHTu6WCO6JV4QguQNjG,0,0.508,0.22,11,-12.149,1,0.0953,0.862,0.0172,0.18,0.579,220.095,58909,4
638,Coldplay,Everglow,3yWt80Ok2svTyRfgHeicLh,0,0.534,0.445,4,-9.155,1,0.0292,0.456,0.0684,0.112,0.136,146.107,282693,4
639,Barbieri & Baruffini,Sad Man - Radio Vrs.,6VtsK71OhtivC4EcVgXWTb,0,0.802,0.785,9,-12.344,0,0.0428,0.0806,0.841,0.0903,0.974,112.867,63500,4
640,Workout Music ,Be Like That (Workout Mix),1rzozq4hhzx0SjOVy0rOnd,5,0.786,0.699,2,-10.091,1,0.0724,0.0294,0.0223,0.0764,0.964,128.033,246854,4
641,Coldplay,Magic,5Vg7jWu24fjsoSjiyW4lSM,1,0.738,0.482,6,-8.917,0,0.0402,0.0266,0.621,0.106,0.352,93.457,285014,4
642,Borrelli & Vitale,Less Alcol - Radio Vrs.,3igfBTO85wvrkbI7HnjoOz,0,0.743,0.937,0,-9.536,1,0.0367,4.51e-05,0.953,0.0328,0.883,113.27,68180,4
643,Edini & Consorti,Google - Radio Vrs.,0TNnXMYTMZpYrHDHYKF8Wd,0,0.806,0.991,7,-15.581,0,0.0497,0.149,0.904,0.0994,0.15,115.527,66000,4
644,Bernard Lino,Loop This Way - a11,7kK5jkAJyqx9TWnqJDRkr5,0,0.717,0.84,3,-13.516,1,0.0586,0.525,0.987,0.0975,0.978,159.928,72000,4
645,Gilardi & Giordano,Urator - Radio Vrs.,14unLQYd6rpwMWcyX9U0kp,0,0.769,0.717,10,-18.242,0,0.0457,0.0504,0.916,0.342,0.481,124.981,84584,4
646,Workout Music ,Someone You Loved (Workout Mix),3nC8MPosOvwfTlbCZwQsN4,6,0.839,0.562,2,-6.601,1,0.0457,0.0429,0.000326,0.0861,0.622,128.034,285003,4
647,Lady Glitch,Frizz - Pitch -4,72XKVTFrI6dwHjMlmbbi06,0,0.616,0.323,2,-12.31,1,0.0419,0.0221,0.83,0.281,0.489,100.017,60000,4
648,The Weeknd,Starry Eyes,6zzdyvVWjGrQBraSvuqJPY,77,0.309,0.418,9,-8.622,0,0.031,0.465,7.58e-05,0.295,0.146,134.23,148000,4
649,Workout Music ,Coming Home (Throwback Mix),3QwPMm3MEOgojqnm2QdCQ9,4,0.623,0.893,11,-6.147,0,0.032,0.0892,0.000384,0.361,0.764,134.028,302066,4
650,Tessa Violet,YES MOM,3imd2WJDPDoIOyqDmw3plc,76,0.78,0.672,8,-4.398,1,0.0328,0.143,7.27e-05,0.125,0.541,97.054,162360,4
651,David Guetta,If You Really Love Me (How Will I Know),5zkiEH4H2Dj44VNwTngZa4,8,0.692,0.883,7,-4.698,1,0.0582,0.0512,0.0,0.228,0.614,122.984,184390,4
652,Cochise,DO IT AGAIN,2fvAP52y708KxkAOnI5LYa,73,0.696,0.662,2,-5.647,1,0.138,0.143,0.0,0.125,0.216,146.034,130022,4
653,THAT KIND,Better Off Alone,68x6BVFv3dHm1T71ZdJ9ja,6,0.726,0.754,1,-4.189,0,0.0736,0.356,2.51e-06,0.151,0.702,124.035,153412,4
654,Charli XCX,Used To Know Me,5dry5tz8yLcLuOJ3l6ZEQd,78,0.711,0.931,1,-4.042,1,0.0323,0.0914,4.41e-05,0.0892,0.775,118.009,145840,4
655,Bruno & Bonomi,Ruscelli - Radio Vrs.,4qRDpXzuwhqcHc8K5ivVNT,0,0.773,0.393,5,-14.61,0,0.0441,0.0615,0.894,0.121,0.765,119.987,64104,4
656,Seaforth,Good Beer,55M9eKCXJFCpid6WBVyEct,72,0.702,0.778,6,-4.25,1,0.0287,0.302,0.0,0.126,0.879,91.014,174111,4
657,Ceriali & Celia,Frenk - Radio Vrs.,5AXkjyz1T3owuQ7clfTetj,0,0.78,0.663,2,-12.842,1,0.133,0.00188,0.919,0.121,0.332,113.356,64000,4
658,Key Glock,Pain Killers,1JixF2WqbP3LyiroGiRyog,72,0.873,0.64,2,-4.844,1,0.262,0.0128,0.0,0.134,0.543,149.068,158000,4
659,Ja+,Love Cortana - Pitch -4,7BBVUHVapmx4bWWtuIrhEy,0,0.876,0.257,1,-14.243,1,0.23,0.11,0.952,0.0961,0.276,95.224,60056,4
660,Machine Gun Kelly,fake love don't last (feat. iann dior),4UHyrGQCHu0Orh2utUxbNY,69,0.659,0.733,8,-4.878,1,0.0577,0.0226,0.0,0.205,0.763,146.053,143205,4
661,Erskine Moreen,Born Loop - a7,1hSoJtqgcsNphTkeGoymCF,0,0.901,0.29,2,-17.719,1,0.0552,0.605,0.84,0.111,0.949,104.96,54857,4
662,Rex Orange County,WORTH IT,2agJG5mKBoOL8uojjKQvCD,74,0.568,0.367,7,-9.414,1,0.0304,0.696,0.00588,0.105,0.389,95.076,164733,4
663,Gianluca Strobo,Ruben - Pitch -4,2bCgOGx0BLz7b39uElpmje,0,0.722,0.343,2,-13.887,0,0.13,0.000327,0.918,0.0779,0.96,109.974,58909,4
664,Warren Zeiders,Dark Night - 717 Tapes,4Y7ze5PDaQSSkvCX3pd5CO,73,0.78,0.682,10,-5.869,0,0.0341,0.153,0.0,0.169,0.609,120.083,157992,4
665,Dolci & Filosi,Euro Connection - Radio Vrs. With Melody,6z0cbfHnf90iah9tEnkCPf,0,0.907,0.24,10,-20.253,0,0.11,0.337,0.925,0.123,0.228,111.615,64500,4
666,Machine Gun Kelly,mainstream sellout,0XugRTkCzcwTJ0ZZJbeVHO,69,0.541,0.693,1,-4.252,1,0.0612,0.000209,0.00103,0.0553,0.483,142.086,107849,4
667,Ciutti & Gagliardini,Derrame - Radio Vrs.,23yJFWNkXciofHUEMnZ7Fv,0,0.906,0.749,7,-10.211,1,0.106,0.0611,0.21,0.0615,0.952,105.066,67000,4
668,Workout Music ,Ride It (Workout Mix),1gF2mCR3Da6oWX1fUCdn6W,5,0.799,0.897,7,-6.82,0,0.0569,0.0298,0.0487,0.0676,0.893,130.02,285904,4
669,Maluma,Cositas de la USA,5c4KBG3ATUOmP8y2KHGGoI,83,0.835,0.587,11,-7.094,1,0.322,0.203,2.83e-05,0.101,0.423,90.001,189016,4
670,Workout Music ,Don't Start Now (Workout Mix),1moW2lPD6hSWOEqOUriL4P,5,0.78,0.753,0,-4.927,0,0.0907,0.00607,0.0652,0.0246,0.959,127.984,270000,4
671,Workout Music ,Payphone (Throwback Mix),1BpkVpnkeREW5FqOhsYl4L,4,0.738,0.796,11,-5.461,1,0.0535,0.0028,0.0,0.0781,0.933,127.993,259232,4
672,The Weeknd,Don’t Break My Heart,6a4GH1gljLL7VvmO9u5O92,77,0.767,0.618,10,-7.163,1,0.032,0.31,0.0,0.179,0.243,121.959,205469,4
673,Daisy Dazzer,Matilde,1YwWtykmuaB9NqKz1Vx3AX,0,0.198,0.148,2,-13.731,1,0.0313,0.893,0.869,0.425,0.0856,103.605,60000,4
674,salem ilese,PS5 (with TOMORROW X TOGETHER & Alan Walker),7xNCacksfUkYXsXuSW4vNF,85,0.602,0.642,2,-5.404,0,0.211,0.0131,5.33e-06,0.0668,0.54,175.978,152214,4
675,Berti & Zitelli,Sin - Radio Vrs.,16VzRcdKzeBw2PmI6X5vOQ,0,0.82,0.963,7,-12.626,0,0.0688,0.0652,0.883,0.102,0.765,133.994,244924,4
676,Takeoff,Crypto (feat. Rich The Kid),6psP05MMEYxyJ54qdGEnOU,74,0.883,0.606,1,-4.421,1,0.238,0.267,0.0,0.0952,0.495,119.954,160949,4
677,Workout Music ,Lights Up (Workout Mix),4b6yfwImbwdRQH8nmaxYoD,7,0.567,0.939,10,-2.912,0,0.0366,0.00865,0.885,0.0381,0.916,130.02,254920,4
678,King Von,Evil Twins,3gG6t4xCPtnTskhpRFFsqO,73,0.877,0.599,1,-7.901,1,0.298,0.0447,0.0,0.11,0.305,149.989,115320,4
679,Workout Music ,Sugar (Throwback Mix),1PEwP7JXNH9yoEtTF3MvLx,5,0.734,0.773,1,-7.858,1,0.0845,0.022,0.0,0.247,0.912,129.987,316280,4
680,Ed Sheeran,Bad Habits (feat. Bring Me The Horizon),7vrKEP66NdiQDPryPG6olO,81,0.59,0.849,11,-4.691,0,0.0792,0.0305,0.0,0.11,0.178,131.018,250763,4
681,Workout Music ,Nobody's Love (Workout Mix),7yC6l15JOroUr3l15xwFfC,5,0.617,0.935,1,-5.419,1,0.066,0.0651,7.48e-05,0.238,0.711,128.033,254999,4
682,Gunna,how you did that (feat. Kodak Black),3ABFD8SzXwMbUspLFxbbwK,73,0.821,0.572,5,-6.192,0,0.166,0.00495,0.0,0.107,0.35,155.699,160267,4
683,Costi & Cecere,Xdream - Radio Vrs.,2T9UH3dHtShzH3LuEaeDmt,0,0.789,0.951,1,-13.116,1,0.0496,0.000437,0.791,0.109,0.476,117.412,66130,4
684,Machine Gun Kelly,"die in california (feat. Gunna, Young Thug & Landon Barker)",28ZGbkz2MDnpvHhSRQw4f1,68,0.765,0.606,2,-7.495,1,0.0572,0.238,4.14e-06,0.088,0.197,98.948,207008,4
685,KOLIDESCOPES,When Friday Comes,7AVfbTHgBFSpZOlzeuGE8e,10,0.784,0.777,11,-5.381,1,0.0484,0.0203,1.12e-05,0.111,0.797,124.02,181944,4
686,Machine Gun Kelly,5150,14UzhtAQyCRGsuSjInmiJi,68,0.535,0.94,11,-4.811,1,0.0973,0.000181,0.00134,0.0631,0.536,157.994,174849,4
687,Costi & Cecere,Kill Van - Radio Vrs.,2FQW2PG9WHGGoyQxP8HVlK,0,0.629,0.65,1,-14.931,1,0.0417,0.159,0.902,0.136,0.622,119.311,66000,4
688,Nic D,Serotonin,1FUQZYqWRVL8eaQd7uENlz,73,0.81,0.497,1,-7.755,1,0.0647,0.0333,0.0,0.111,0.343,139.988,151301,4
689,Berti & Zitelli,San Firmino - Radio Vrs.,5Mlzd1qNP0A8DnmKTwXaKd,0,0.799,0.891,1,-11.246,1,0.044,0.0758,0.763,0.113,0.837,112.53,64000,4
690,Ivan Cornejo,Perro Abandonado,2Xibft7dpTSCS9EQk5mQs0,72,0.561,0.635,11,-8.668,0,0.0345,0.492,1.27e-06,0.0945,0.4,147.094,211199,3
691,Workout Music ,Stay With Me (Throwback Mix),5AC451egerjyxynU1IKnpA,4,0.73,0.68,0,-6.86,1,0.0906,0.0235,0.0739,0.598,0.522,125.012,280680,4
692,Cordae,Super,3sjtQ07ptlPzw2N4YmGW3S,73,0.899,0.695,1,-4.749,1,0.346,0.113,0.0,0.112,0.394,139.027,177554,4
693,Burra & Santini,Cocco Sound - Radio Vrs. With Melody,6gcSu1i4Kdskp0dGX437aW,0,0.786,0.415,5,-16.255,0,0.0787,0.898,0.885,0.127,0.729,126.009,68000,4
694,Workout Music ,Dance With Me (Workout Mix),0eYFocS3HIrC5HNKeAcD5n,5,0.79,0.614,6,-8.05,0,0.176,0.0358,0.000874,0.0937,0.96,128.03,273432,4
695,(G)I-DLE,TOMBOY,0IGUXY4JbK18bu9oD4mPIm,83,0.755,0.87,1,-2.414,0,0.0936,0.00988,0.0,0.0917,0.645,124.032,174387,4
696,Del Giudice & Galetto,Fragrance - Radio Vrs.,19XFv35tBKrk7leVKnwdfm,0,0.845,0.484,9,-11.109,1,0.151,0.00164,0.934,0.0827,0.154,125.99,64500,4
697,Jhay Cortez,Sensual Bebé,1xqbfjRuUw0ot43wgBuVkt,82,0.776,0.629,0,-6.09,1,0.0505,0.0268,0.0,0.114,0.104,97.066,209147,4
698,Marazzi & Antonini,Saving Money - Radio Vrs.,0an9TfUOwqfeahEh4DaPrz,0,0.809,0.992,1,-20.657,1,0.051,0.2,0.968,0.168,0.0461,116.394,64000,4
699,Nessa Barrett,dying on the inside,6h1s7cKnUtsbRpE5bwnUTf,77,0.539,0.587,0,-4.603,0,0.0371,0.000527,0.0,0.171,0.429,124.849,204848,1
700,Fracasso & Rettino,Speak Soft - Radio Vrs.,0KXDNniHrEV7hm5HjqSzzS,0,0.701,0.613,9,-10.215,0,0.0478,0.00357,0.852,0.0985,0.788,86.094,72000,4
701,King Von,Facetime (feat. G Herbo),0AfBqvVQowOxKyau7NxUWp,72,0.845,0.565,11,-7.7,1,0.372,0.0112,0.0,0.255,0.625,79.972,156133,4
702,Epis & Repossi,Carbonara - Radio Vrs.,5ElLcqFZebMA6AOStPbeef,0,0.783,0.562,0,-11.397,1,0.133,0.127,0.951,0.0427,0.86,124.731,61672,4
703,Gunna,idk that bitch (feat. G Herbo),0n56YWlnKfK1meIGHwMFWt,73,0.867,0.647,10,-8.765,0,0.583,0.04,0.0,0.131,0.56,77.471,210587,4
704,Lauritano & Platania,Ultimo - Radio Vrs.,52NBtuzzsiFrhqCmEw1Hwg,0,0.77,0.572,10,-17.862,0,0.245,0.207,0.911,0.0338,0.466,168.977,66000,4
705,Machine Gun Kelly,twin flame,4pR5ZEROnKQpJttWNn5er6,67,0.402,0.27,0,-8.275,1,0.0342,0.46,0.0,0.235,0.123,140.036,239212,3
706,Borrelli & Vitale,Frances - Radio Vrs.,1dg5b8lU7usq7mia0epEnS,0,0.714,0.747,6,-16.122,1,0.0435,0.0188,0.94,0.125,0.96,101.58,68000,4
707,King Von,War,01XvpCU5TnYXaNFrrwm1We,72,0.915,0.538,11,-5.954,0,0.307,0.00234,0.0,0.124,0.099,131.919,160133,4
708,Daisy Dazzer,Apollonia,7ihLLwbQJTiHspQr24PNFz,0,0.458,0.202,0,-17.362,1,0.0419,0.826,0.00258,0.44,0.387,100.184,60000,4
709,Maddie & Tae,Strangers,3u6YTdxBfx3dzIC5qJ9Afu,72,0.534,0.632,3,-5.833,1,0.03,0.515,0.0,0.0922,0.227,143.866,212667,4
710,Emeline Ghyslain,Loop in My Loop - a5,7GFjdfeXNrrUrVj9wxwCAU,0,0.788,0.398,9,-17.591,1,0.414,0.59,0.942,0.102,0.962,105.084,45714,4
711,Rex Orange County,THE SHADE,1gH1h30wkQdd9zhY3j7a8T,74,0.898,0.509,5,-7.973,1,0.062,0.391,0.0,0.0876,0.727,119.869,181507,4
712,Cimmino & Danese,Silver Song - Radio Vrs.,633nNk4APry2q4rlttMa9O,0,0.746,0.416,0,-15.046,0,0.0347,0.459,0.881,0.108,0.69,156.73,72000,3
713,Guazzotti & Villano,Operator - Radio Vrs.,55kX44Vwpw3jB0C6K8lo97,0,0.818,0.488,10,-12.599,0,0.066,1.43e-05,0.934,0.0549,0.43,118.918,72856,4
714,Gunna,too easy,1t55dGrBkLvKDzNa9QJ3LV,74,0.798,0.572,1,-6.627,1,0.17,0.027,0.0,0.099,0.293,155.933,138453,4
715,HUGEL,Back to Life,1aq8wSzrrAW6j8bqDPrxZD,4,0.73,0.842,5,-5.658,1,0.125,0.0275,0.00085,0.367,0.66,125.081,126973,4
716,Queen Naija,Hate Our Love (with Big Sean),3pEINn37iH5fx8TpXYNGIO,73,0.662,0.655,2,-5.44,1,0.26,0.462,0.0,0.124,0.356,82.079,226374,4
717,Workout Music ,Heartless (Workout Mix),1XykCzH000ZgQZxUF8ZMyd,5,0.702,0.809,11,-5.571,1,0.058,0.000269,8.6e-06,0.0346,0.961,127.979,270000,4
718,Junior H,Los Botones Azules,3ZGkdrigbWXLgHungXfZkt,77,0.784,0.737,5,-2.174,1,0.0758,0.0877,0.0,0.1,0.623,97.5,135612,3
719,Anne-Marie,Kiss My (Uh Oh),0bEb0XMuBCCZ8uZt2EvxBz,7,0.638,0.878,5,-3.639,0,0.0484,0.0151,0.000223,0.308,0.481,103.948,176800,4
720,Machine Gun Kelly,sid & nancy,3lzVf5nFSdH0RYivtf9V6C,67,0.579,0.792,6,-5.499,0,0.0326,0.000404,0.0,0.207,0.637,125.033,189982,4
721,Machine Gun Kelly,papercuts - album edit,1Fa7pBvVjFkMjNW3mAXkr3,67,0.587,0.725,4,-5.327,1,0.0562,0.0719,1.11e-06,0.38,0.441,140.015,181039,4
722,Erskine Moreen,A Song for Loop - a7,3R1B7vClYbo17QnH7vrFOb,0,0.781,0.161,9,-19.156,0,0.0919,0.798,0.918,0.11,0.884,169.918,70588,4
723,Nicki Minaj,We Go Up (feat. Fivio Foreign),3zQ61IRdlSbEyYQlwQZZxS,54,0.707,0.909,2,-3.501,1,0.261,0.413,0.0,0.305,0.703,145.014,255189,4
724,Greco & Veutro,Aurelio - Radio Vrs.,5Ehvlz3wKKoKnbceoHM1CS,0,0.951,0.869,5,-20.115,0,0.0551,0.274,0.726,0.0949,0.888,113.769,66000,4
725,Ella Mai,DFMU,3la7i4yJUIqcXPoRoo3w8d,75,0.681,0.668,6,-4.171,1,0.0628,0.533,0.00021,0.104,0.301,136.759,197517,4
726,Burra & Santini,Formentera - Radio Vrs. With Melody,5eAIlMTeRDvl2oMkc8y0FO,0,0.763,0.364,0,-16.775,1,0.168,0.295,0.792,0.111,0.399,108.745,64000,4
727,Diplo,Turn Back Time,6tI84CKlx0WUOCxPNtTOF6,6,0.751,0.786,10,-7.974,0,0.0333,0.181,0.000935,0.114,0.407,124.0,147261,4
728,Workout Music ,Breaking Me (Workout Mix),0m1rC89xohNhjdEAe6r4Rl,5,0.789,0.663,8,-6.002,0,0.0825,0.0049,8.51e-06,0.0211,0.918,123.993,263226,4
729,Livraghi & Praderi,De Sade - Radio Vrs.,1I4fx7R3rGfUghMXdBjYex,0,0.708,0.828,8,-11.185,1,0.108,0.0925,0.963,0.0714,0.67,172.582,64000,4
730,Red Velvet,Feel My Rhythm,2oBMZYteeO8DyXV9gDx6Za,82,0.412,0.94,1,-2.171,1,0.215,0.0648,0.0,0.358,0.423,157.964,210253,4
731,La Porta & Pasqualini,Milan XX - Radio Vrs.,4uZSuYE5d2nFwek81iNQmU,0,0.668,0.659,1,-20.872,1,0.119,0.627,0.931,0.0547,0.962,199.858,66000,4
732,Conan Gray,Jigsaw,1WzOonguDKuWQrTTf5yR0D,76,0.273,0.517,9,-5.853,1,0.0313,0.0801,0.0,0.0984,0.16,168.213,208969,4
733,Workout Music ,Goodbyes (Workout Mix),4RNePkrnA2QMdJ2h5tfGiw,5,0.668,0.643,5,-6.736,1,0.0676,0.00105,5.49e-05,0.0765,0.949,139.991,288000,4
